minute_bin,direction,motor_speed,voltage_std,sample_count,angle_mean,material,grouped_speed
5,Increasing,1.0,0.0005445131934953364,11998,32.913529411764706,acrylic,1
6,Increasing,6.0,0.0012547767983862232,11914,33.37521276595745,acrylic,6
7,Increasing,6.0,0.0023992552665564612,12002,33.14865979381443,acrylic,6
8,Increasing,6.0,0.00351263211790414,11998,33.806699029126214,acrylic,6
9,Increasing,6.0,0.0046510831976313335,12002,33.15586538461538,acrylic,6
10,Increasing,6.0,0.005741821888128993,11998,33.06831578947369,acrylic,6
11,Increasing,11.0,0.007040965519336647,11834,36.394642857142856,acrylic,11
12,Increasing,11.0,0.008934690412236325,12004,36.428429752066116,acrylic,11
13,Increasing,11.0,0.010542533422212251,12002,36.32382608695652,acrylic,11
14,Increasing,11.0,0.012250047828722306,12000,36.693873873873876,acrylic,11
15,Increasing,11.0,0.013381621604046962,12000,36.32078947368421,acrylic,11
16,Increasing,16.0,0.014596901382652907,11762,38.987768595041324,acrylic,16
17,Increasing,16.0,0.016551849799029447,11998,39.269609375,acrylic,16
18,Increasing,16.0,0.018189047543079612,11996,39.489760000000004,acrylic,16
19,Increasing,16.0,0.01945760283444779,12002,39.361796875,acrylic,16
20,Increasing,16.0,0.020986001555293524,12002,39.60601503759399,acrylic,16
21,Increasing,21.0,0.021395359272412814,11666,41.863795620437955,acrylic,21
22,Increasing,21.0,0.02264593272779302,12002,42.10307142857143,acrylic,21
23,Increasing,21.0,0.024160974001153083,11998,42.8635294117647,acrylic,21
24,Increasing,21.0,0.025186420332593166,12002,42.7791095890411,acrylic,21
25,Increasing,21.0,0.026552229516907194,11998,43.26037313432836,acrylic,21
26,Increasing,26.0,0.026443107871819548,11582,45.54439716312057,acrylic,26
27,Increasing,26.0,0.02761340037849176,11998,46.00290780141844,acrylic,26
28,Increasing,26.0,0.028646492782737325,12002,46.19896551724138,acrylic,26
29,Increasing,26.0,0.029455990815267154,12002,46.84084507042253,acrylic,26
30,Increasing,26.0,0.0306426727549739,11998,47.018811188811185,acrylic,26
31,Decreasing,26.0,0.03178231912743417,11496,47.56069230769231,acrylic,26
32,Decreasing,26.0,0.032655252064186756,12000,48.0792700729927,acrylic,26
33,Decreasing,26.0,0.03314784695065683,12000,48.454140625,acrylic,26
34,Decreasing,26.0,0.0338491368841811,12002,48.711586206896555,acrylic,26
35,Decreasing,26.0,0.03465253600293604,11998,48.900451612903225,acrylic,26
36,Decreasing,21.0,0.03608777303860112,11410,46.74388059701493,acrylic,21
37,Decreasing,21.0,0.036644638450754864,12002,46.991216216216216,acrylic,21
38,Decreasing,21.0,0.03683525052606643,11998,47.20454545454545,acrylic,21
39,Decreasing,21.0,0.03745618956949612,12002,47.846923076923076,acrylic,21
40,Decreasing,21.0,0.03743818794330883,11998,47.63090909090909,acrylic,21
41,Decreasing,16.0,0.03829711751876579,11324,45.12753731343284,acrylic,16
42,Decreasing,16.0,0.03791065936644474,11998,44.53804054054054,acrylic,16
43,Decreasing,16.0,0.03811978304599896,12002,44.5408843537415,acrylic,16
44,Decreasing,16.0,0.03791930874722354,11998,44.698206896551724,acrylic,16
45,Decreasing,16.0,0.038510536221855726,12002,44.958661971830985,acrylic,16
46,Decreasing,11.0,0.03857382256426182,11238,41.642132352941175,acrylic,11
47,Decreasing,11.0,0.03832117646125005,12000,41.57625954198473,acrylic,11
48,Decreasing,11.0,0.03793679043594098,11996,41.09691275167785,acrylic,11
49,Decreasing,11.0,0.03827908577724023,12002,41.4177536231884,acrylic,11
50,Decreasing,11.0,0.03815329052210905,11998,41.39992537313433,acrylic,11
51,Decreasing,6.0,0.0380633229526388,11140,37.51616071428572,acrylic,6
52,Decreasing,6.0,0.038131472356011026,11998,37.05375,acrylic,6
53,Decreasing,6.0,0.03828468449385587,12002,36.72666666666667,acrylic,6
54,Decreasing,6.0,0.03793668541035517,11998,37.257627118644066,acrylic,6
55,Decreasing,6.0,0.037554038982000375,12002,36.82224,acrylic,6
56,Decreasing,1.0,0.03449635933566286,11052,29.292947368421054,acrylic,1
57,Decreasing,1.0,0.03735147220186592,11998,29.057835051546395,acrylic,1
58,Decreasing,1.0,0.0372021529208449,12004,29.060733944954126,acrylic,1
59,Decreasing,1.0,0.03711959097215816,12000,30.184782608695652,acrylic,1
60,Decreasing,1.0,0.03687483166208834,12000,29.28622448979592,acrylic,1
1,Increasing,1.0,0.0009489070931157174,12002,32.052499999999995,acrylic,1
2,Increasing,1.0,0.0008517818080387982,11998,31.7325,acrylic,1
3,Increasing,1.0,0.0007298447475407941,12002,31.76347826086956,acrylic,1
4,Increasing,1.0,0.0008335974839520957,12002,31.716923076923077,acrylic,1
5,Increasing,1.0,0.0009755533946080914,11998,32.439230769230775,acrylic,1
6,Increasing,6.0,0.0015383290741465489,11920,33.0691,acrylic,6
7,Increasing,6.0,0.0022726254561177125,11998,33.095728155339806,acrylic,6
8,Increasing,6.0,0.0030540099384919494,12002,33.094699999999996,acrylic,6
9,Increasing,6.0,0.003873663284077282,11998,33.485154639175256,acrylic,6
10,Increasing,6.0,0.004683772682500653,12000,33.177373737373735,acrylic,6
11,Increasing,11.0,0.005683719513057737,11848,36.43491525423729,acrylic,11
12,Increasing,11.0,0.00715550680678827,11998,36.02123966942148,acrylic,11
13,Increasing,11.0,0.008355204727410397,12004,36.29738738738739,acrylic,11
14,Increasing,11.0,0.009647640553724277,12000,36.38581196581197,acrylic,11
15,Increasing,11.0,0.010726032462088161,11996,36.638532110091745,acrylic,11
16,Increasing,16.0,0.011430765455283657,11762,39.24549180327869,acrylic,16
17,Increasing,16.0,0.013056071679982687,11998,39.32913385826772,acrylic,16
18,Increasing,16.0,0.014329693737330318,12002,39.41416666666667,acrylic,16
19,Increasing,16.0,0.015514933072787871,11998,39.34992,acrylic,16
20,Increasing,16.0,0.016495646010194567,12002,39.738416666666666,acrylic,16
21,Increasing,21.0,0.016927782022935725,11674,41.88376923076923,acrylic,21
22,Increasing,21.0,0.018000564137248556,11998,41.92880281690141,acrylic,21
23,Increasing,21.0,0.018927707584088547,12000,42.13210884353742,acrylic,21
24,Increasing,21.0,0.020225658268450124,12000,42.35992700729927,acrylic,21
25,Increasing,21.0,0.02068249140300892,12000,42.92076335877862,acrylic,21
26,Increasing,26.0,0.020864005542503124,11600,44.95521428571429,acrylic,26
27,Increasing,26.0,0.02156767396243437,12000,45.23521126760563,acrylic,26
28,Increasing,26.0,0.02226168833199986,12000,45.57572413793104,acrylic,26
29,Increasing,26.0,0.022978113718021637,12000,45.73186206896552,acrylic,26
30,Increasing,26.0,0.023512349441922886,11996,46.2416,acrylic,26
31,Decreasing,26.0,0.023891769717259273,11512,46.392027972027975,acrylic,26
32,Decreasing,26.0,0.02442117805809963,11998,46.33783783783784,acrylic,26
33,Decreasing,26.0,0.02496960683872229,12002,46.807027027027026,acrylic,26
34,Decreasing,26.0,0.02531065905426454,11998,46.60264516129032,acrylic,26
35,Decreasing,26.0,0.025294934330907255,12002,47.14158273381295,acrylic,26
36,Decreasing,21.0,0.026846219572223273,11428,45.08390625,acrylic,21
37,Decreasing,21.0,0.026768002232651102,12002,44.817054794520544,acrylic,21
38,Decreasing,21.0,0.026963456748908227,12000,45.13171428571428,acrylic,21
39,Decreasing,21.0,0.02728917807970977,12000,45.18931034482758,acrylic,21
40,Decreasing,21.0,0.0271269591196863,12000,45.11093525179856,acrylic,21
41,Decreasing,16.0,0.02805282968808609,11346,43.11742424242424,acrylic,16
42,Decreasing,16.0,0.028179280967473627,12000,43.300161290322585,acrylic,16
43,Decreasing,16.0,0.028097400480837677,12000,42.830714285714286,acrylic,16
44,Decreasing,16.0,0.02805383884041141,12002,42.92201550387597,acrylic,16
45,Decreasing,16.0,0.028222746008035288,11998,42.976209677419355,acrylic,16
46,Decreasing,11.0,0.0290660082871067,11252,40.41564814814815,acrylic,11
47,Decreasing,11.0,0.029004225086108802,11998,40.337476635514015,acrylic,11
48,Decreasing,11.0,0.028852273724309603,12000,40.12555555555555,acrylic,11
49,Decreasing,11.0,0.029574733442422344,12000,40.47801801801802,acrylic,11
50,Decreasing,11.0,0.028803284329951738,12002,40.268214285714286,acrylic,11
51,Decreasing,6.0,0.029931059394571947,11170,36.760555555555555,acrylic,6
52,Decreasing,6.0,0.03014874820706751,12002,36.53030303030303,acrylic,6
53,Decreasing,6.0,0.02934726836817819,12000,36.66802325581395,acrylic,6
54,Decreasing,6.0,0.02922651982643606,12000,36.331881188118814,acrylic,6
55,Decreasing,6.0,0.029504229822659715,12000,36.415588235294116,acrylic,6
56,Decreasing,1.0,0.030013391111027566,11094,33.01121212121212,acrylic,1
57,Decreasing,1.0,0.030157107042198195,12000,31.67415384615385,acrylic,1
58,Decreasing,1.0,0.029772562711563786,11998,31.258717948717948,acrylic,1
59,Decreasing,1.0,0.02889205403305104,12002,31.71651515151515,acrylic,1
60,Decreasing,1.0,0.02938498192965322,11998,31.937647058823533,acrylic,1
1,Increasing,1.0,0.008938836960961148,12000,26.223777777777777,teflon,1
2,Increasing,1.0,0.009932693386513947,11998,25.202291666666667,teflon,1
3,Increasing,1.0,0.010985458113626268,12002,26.18217391304348,teflon,1
4,Increasing,1.0,0.011917343053481818,11998,27.52851063829787,teflon,1
5,Increasing,1.0,0.012926116952645094,12002,26.850232558139535,teflon,1
6,Increasing,6.0,0.01688393646034144,11922,27.021063829787234,teflon,6
7,Increasing,6.0,0.023205803463433726,12002,27.676262626262623,teflon,6
8,Increasing,6.0,0.030021593834343805,11998,29.058285714285713,teflon,6
9,Increasing,6.0,0.03702142820144397,12000,30.90669642857143,teflon,6
10,Increasing,6.0,0.04454816366245628,12002,32.6,teflon,6
11,Increasing,11.0,0.055150273130632047,11850,36.94305343511451,teflon,11
12,Increasing,11.0,0.05603133416001936,12002,37.16786764705882,teflon,11
13,Increasing,11.0,0.054800573337873804,12000,37.06099337748344,teflon,11
14,Increasing,11.0,0.052687573448898274,12000,37.06350364963504,teflon,11
15,Increasing,11.0,0.05238525497276525,12000,37.33555555555555,teflon,11
16,Increasing,16.0,0.05122446546294519,11770,40.06279220779221,teflon,16
17,Increasing,16.0,0.05046001448570736,12002,40.08251572327044,teflon,16
18,Increasing,16.0,0.05117626608303321,12000,40.33710344827586,teflon,16
19,Increasing,16.0,0.05095702864062714,12000,40.43464516129032,teflon,16
20,Increasing,16.0,0.05130423933927343,12000,40.60891304347826,teflon,16
21,Increasing,21.0,0.05074741853237075,11714,43.10012345679012,teflon,21
22,Increasing,21.0,0.0513236534192219,12002,43.46467105263158,teflon,21
23,Increasing,21.0,0.049864928235449746,12000,43.420064935064936,teflon,21
24,Increasing,21.0,0.049179798718497085,12000,43.40523178807947,teflon,21
25,Increasing,21.0,0.049408589449170814,11998,43.82494117647059,teflon,21
26,Increasing,26.0,0.04928797915319268,11644,46.54611111111111,teflon,26
27,Increasing,26.0,0.04880731884831503,12002,47.28224358974359,teflon,26
28,Increasing,26.0,0.04883863546555313,12000,47.14396341463414,teflon,26
29,Increasing,26.0,0.0493903102315831,12000,47.30850574712644,teflon,26
30,Increasing,26.0,0.04944501291521382,12000,47.80826086956522,teflon,26
31,Decreasing,26.0,0.048145680604738,11564,47.86369127516778,teflon,26
32,Decreasing,26.0,0.04893392515652144,11998,48.253121387283244,teflon,26
33,Decreasing,26.0,0.050332950150309336,12004,48.076037735849056,teflon,26
34,Decreasing,26.0,0.04810780982940248,11996,49.025999999999996,teflon,26
35,Decreasing,26.0,0.04878599788932905,12002,48.1664739884393,teflon,26
36,Decreasing,21.0,0.0500298755560531,11484,45.782266666666665,teflon,21
37,Decreasing,21.0,0.04970629853905717,12000,46.25212903225806,teflon,21
38,Decreasing,21.0,0.049496588956078454,11998,46.015986842105264,teflon,21
39,Decreasing,21.0,0.0497044533766221,12002,46.48187919463087,teflon,21
40,Decreasing,21.0,0.048832796717763235,12002,46.40377483443709,teflon,21
41,Decreasing,16.0,0.05034550986114087,11390,43.451517241379314,teflon,16
42,Decreasing,16.0,0.050957059016511534,11998,43.74583333333333,teflon,16
43,Decreasing,16.0,0.05215062670040139,12002,43.22987012987013,teflon,16
44,Decreasing,16.0,0.05118873328746595,12000,43.41341935483871,teflon,16
45,Decreasing,16.0,0.05097043059711594,12000,43.80869863013699,teflon,16
46,Decreasing,11.0,0.05136611077372655,11314,40.47932835820895,teflon,11
47,Decreasing,11.0,0.05175931040511354,12002,40.65193548387097,teflon,11
48,Decreasing,11.0,0.05227143383345197,12002,40.623165467625896,teflon,11
49,Decreasing,11.0,0.051514674807056515,11998,40.53934782608696,teflon,11
50,Decreasing,11.0,0.05269095370067775,12002,40.042627737226276,teflon,11
51,Decreasing,6.0,0.050808884314682855,11242,36.42153846153846,teflon,6
52,Decreasing,6.0,0.05112270428484372,12002,36.56031496062992,teflon,6
53,Decreasing,6.0,0.0519040372888655,11998,36.01527272727272,teflon,6
54,Decreasing,6.0,0.05214218150949608,12000,36.316324786324785,teflon,6
55,Decreasing,6.0,0.05142682508360026,12000,36.00363636363637,teflon,6
56,Decreasing,1.0,0.04715121567594006,11160,29.641363636363636,teflon,1
57,Decreasing,1.0,0.04898996826209553,12000,29.519072164948454,teflon,1
58,Decreasing,1.0,0.04993865471104809,12000,30.13719512195122,teflon,1
59,Decreasing,1.0,0.05167961809664398,12000,29.570365853658537,teflon,1
60,Decreasing,1.0,0.04876758461003174,12000,29.414352941176467,teflon,1
1,Increasing,1.0,0.012712024036867954,12002,25.04304347826087,teflon,1
2,Increasing,1.0,0.013553263478701071,11998,25.482000000000003,teflon,1
3,Increasing,1.0,0.014707545370214176,12002,24.69363636363636,teflon,1
4,Increasing,1.0,0.015494779130909775,12002,24.928444444444445,teflon,1
5,Increasing,1.0,0.016707929355404896,11998,25.123877551020406,teflon,1
6,Increasing,6.0,0.020956379265405924,11924,26.494893617021276,teflon,6
7,Increasing,6.0,0.026455785407306594,12002,27.12273684210526,teflon,6
8,Increasing,6.0,0.03258375956276039,11998,28.575436893203882,teflon,6
9,Increasing,6.0,0.0396350474443935,12002,30.193482142857142,teflon,6
10,Increasing,6.0,0.0465352690695498,11998,32.13223214285714,teflon,6
11,Increasing,11.0,0.05502980021627715,11844,37.2933870967742,teflon,11
12,Increasing,11.0,0.05831373248812107,12000,36.815714285714286,teflon,11
13,Increasing,11.0,0.057842082366008206,12002,36.99212121212121,teflon,11
14,Increasing,11.0,0.05506243506126076,11998,36.946666666666665,teflon,11
15,Increasing,11.0,0.05494780316404119,12000,37.003088235294115,teflon,11
16,Increasing,16.0,0.054897752172544806,11766,39.80818791946309,teflon,16
17,Increasing,16.0,0.05393178243917872,12002,40.6227397260274,teflon,16
18,Increasing,16.0,0.053159394891333485,11998,40.61369127516778,teflon,16
19,Increasing,16.0,0.05285828682380833,12002,40.6444,teflon,16
20,Increasing,16.0,0.052223179917725404,11998,40.59903846153846,teflon,16
21,Increasing,21.0,0.0515846794242325,11692,43.11374193548387,teflon,21
22,Increasing,21.0,0.05151216362879112,11998,43.345197368421054,teflon,21
23,Increasing,21.0,0.05057032719325869,12002,43.611455696202526,teflon,21
24,Increasing,21.0,0.05011215959697862,11998,43.67169811320755,teflon,21
25,Increasing,21.0,0.05054794718659882,12002,43.965066666666665,teflon,21
26,Increasing,26.0,0.049129632929011166,11620,46.28490322580645,teflon,26
27,Increasing,26.0,0.04895048615690313,12002,46.914605263157895,teflon,26
28,Increasing,26.0,0.04867923471939894,11998,46.91203703703704,teflon,26
29,Increasing,26.0,0.04834175696873694,12002,48.01153374233129,teflon,26
30,Increasing,26.0,0.048237886422488566,11998,47.79354430379747,teflon,26
31,Decreasing,26.0,0.04770408823470734,11544,48.30777777777778,teflon,26
32,Decreasing,26.0,0.04767562880395949,11998,47.9151724137931,teflon,26
33,Decreasing,26.0,0.04730792903844921,12002,48.366308724832216,teflon,26
34,Decreasing,26.0,0.046843129389659774,12000,48.7971974522293,teflon,26
35,Decreasing,26.0,0.047503122530461406,12000,48.8849358974359,teflon,26
36,Decreasing,21.0,0.04866572289471802,11464,46.41311258278146,teflon,21
37,Decreasing,21.0,0.0484978253958696,12002,46.865471698113204,teflon,21
38,Decreasing,21.0,0.04858878606661845,12000,46.64133333333333,teflon,21
39,Decreasing,21.0,0.04815430805826012,12000,46.63276729559748,teflon,21
40,Decreasing,21.0,0.04852357045569299,11998,46.65172619047619,teflon,21
41,Decreasing,16.0,0.049425120771736816,11398,44.429027777777776,teflon,16
42,Decreasing,16.0,0.04944472832200636,11998,44.26406896551724,teflon,16
43,Decreasing,16.0,0.04999267803569645,12000,44.47819444444444,teflon,16
44,Decreasing,16.0,0.049706423403405385,12000,44.234102564102564,teflon,16
45,Decreasing,16.0,0.05025224722826867,12002,44.13140740740741,teflon,16
46,Decreasing,11.0,0.05009183826904416,11318,41.278800000000004,teflon,11
47,Decreasing,11.0,0.05007343885506822,12000,40.93871212121212,teflon,11
48,Decreasing,11.0,0.05107987447052532,12000,41.03713286713287,teflon,11
49,Decreasing,11.0,0.05010759426758164,12002,40.98623076923077,teflon,11
50,Decreasing,11.0,0.05121156736823868,11998,41.042297297297296,teflon,11
51,Decreasing,6.0,0.050336279614272936,11234,37.3965625,teflon,6
52,Decreasing,6.0,0.05064676595225097,11998,37.09309523809524,teflon,6
53,Decreasing,6.0,0.05081227396460858,12002,37.299183673469386,teflon,6
54,Decreasing,6.0,0.05188447051694553,11998,36.87615384615385,teflon,6
55,Decreasing,6.0,0.05176732309030171,12000,36.731495327102806,teflon,6
56,Decreasing,1.0,0.04906063229944923,11144,28.994875,teflon,1
57,Decreasing,1.0,0.0512090072219401,12002,28.635731707317074,teflon,1
58,Decreasing,1.0,0.051700627446070235,11996,29.723764705882353,teflon,1
59,Decreasing,1.0,0.04990009400657636,12000,29.28329268292683,teflon,1
60,Decreasing,1.0,0.05091255978284138,12000,29.92270588235294,teflon,1
1,Increasing,1.0,0.00880731024166073,12004,25.482564102564105,teflon,1
2,Increasing,1.0,0.01015726017853098,12000,25.298571428571424,teflon,1
3,Increasing,1.0,0.011072559631326298,12000,25.968958333333333,teflon,1
4,Increasing,1.0,0.012462416998681222,12000,25.29404255319149,teflon,1
5,Increasing,1.0,0.013092142011010017,11998,25.633111111111113,teflon,1
6,Increasing,6.0,0.016956149561119443,11930,27.164777777777775,teflon,6
7,Increasing,6.0,0.02215080179368529,12002,26.94179245283019,teflon,6
8,Increasing,6.0,0.026919740483882116,12000,27.653173076923075,teflon,6
9,Increasing,6.0,0.032310212462393545,12000,28.97326530612245,teflon,6
10,Increasing,6.0,0.03790874086000336,12000,29.85046296296296,teflon,6
11,Increasing,11.0,0.04656140946313869,11852,35.17442622950819,teflon,11
12,Increasing,11.0,0.055771558015418284,11998,36.999609375,teflon,11
13,Increasing,11.0,0.05905653405506655,12002,36.37045454545454,teflon,11
14,Increasing,11.0,0.05890032828784064,12000,36.64669014084507,teflon,11
15,Increasing,11.0,0.05764290448367239,12000,36.81585365853659,teflon,11
16,Increasing,16.0,0.05636675301112731,11768,40.221180555555556,teflon,16
17,Increasing,16.0,0.05532497747789308,12000,40.32476190476191,teflon,16
18,Increasing,16.0,0.053270655164786726,12002,40.340434782608696,teflon,16
19,Increasing,16.0,0.05328657384600863,11998,40.37993670886076,teflon,16
20,Increasing,16.0,0.052922193643725,11998,40.73013605442177,teflon,16
21,Increasing,21.0,0.05156873381774464,11692,42.676832298136645,teflon,21
22,Increasing,21.0,0.051148270977682486,12000,43.007974683544305,teflon,21
23,Increasing,21.0,0.05069622215221207,12002,43.101349693251535,teflon,21
24,Increasing,21.0,0.05107464674742083,11998,43.28069620253165,teflon,21
25,Increasing,21.0,0.05084364137629842,11998,43.64429411764706,teflon,21
26,Increasing,26.0,0.04957290019382496,11600,45.598164556962026,teflon,26
27,Increasing,26.0,0.04943078525469571,11998,46.17103030303031,teflon,26
28,Increasing,26.0,0.049279673271739835,12002,46.33920529801325,teflon,26
29,Increasing,26.0,0.04979633112743161,11998,46.80409090909091,teflon,26
30,Increasing,26.0,0.049910494963002205,12002,47.239939393939395,teflon,26
31,Decreasing,26.0,0.04925112144135982,11520,47.4687898089172,teflon,26
32,Decreasing,26.0,0.04918473161734232,12002,47.330914285714286,teflon,26
33,Decreasing,26.0,0.04872545960109864,11998,48.09828220858896,teflon,26
34,Decreasing,26.0,0.048974656760244144,12002,47.88655367231638,teflon,26
35,Decreasing,26.0,0.048886927040777454,11998,47.966894409937886,teflon,26
36,Decreasing,21.0,0.04930724281975302,11446,45.943636363636365,teflon,21
37,Decreasing,21.0,0.049600603743233426,11996,45.819870967741934,teflon,21
38,Decreasing,21.0,0.05038936264592695,12004,45.829202453987726,teflon,21
39,Decreasing,21.0,0.050107926994740815,12000,46.12955696202532,teflon,21
40,Decreasing,21.0,0.04991270637100621,12000,46.176118421052635,teflon,21
41,Decreasing,16.0,0.05077613706123738,11360,43.371044776119405,teflon,16
42,Decreasing,16.0,0.05168387907316884,12002,43.54666666666667,teflon,16
43,Decreasing,16.0,0.05123353115738603,11998,43.40461038961039,teflon,16
44,Decreasing,16.0,0.05164862325091823,12002,43.48659863945578,teflon,16
45,Decreasing,16.0,0.051171206264155986,12002,43.435483870967744,teflon,16
46,Decreasing,11.0,0.051841528807914046,11276,40.077313432835815,teflon,11
47,Decreasing,11.0,0.05220662383682546,12002,40.34446808510638,teflon,11
48,Decreasing,11.0,0.05151750227184332,11998,39.86788732394366,teflon,11
49,Decreasing,11.0,0.05206267798107034,12002,40.263671875,teflon,11
50,Decreasing,11.0,0.05261020781756699,11998,40.05065217391304,teflon,11
51,Decreasing,6.0,0.05297768661053227,11202,35.93270833333333,teflon,6
52,Decreasing,6.0,0.053003409356258115,11998,35.75580357142857,teflon,6
53,Decreasing,6.0,0.05287821097649702,12000,35.96317307692308,teflon,6
54,Decreasing,6.0,0.05306964303784008,12000,35.723703703703706,teflon,6
55,Decreasing,6.0,0.05395424223567309,12000,35.730088495575224,teflon,6
56,Decreasing,1.0,0.05387455070297504,11126,27.482957746478874,teflon,1
57,Decreasing,1.0,0.05358595786697635,12004,27.877204301075267,teflon,1
58,Decreasing,1.0,0.05346433828031111,12000,27.755393258426967,teflon,1
59,Decreasing,1.0,0.053357852353996246,12000,27.790490196078434,teflon,1
60,Decreasing,1.0,0.051428375192686664,11996,27.902470588235296,teflon,1
