minute_bin,direction,motor_speed,voltage_std,sample_count,angle_mean,material,grouped_speed
37,Decreasing,21.0,0.019266861622153988,12000,41.74805555555555,acetal,21
38,Decreasing,21.0,0.019982699705088817,11998,42.38742268041237,acetal,21
39,Decreasing,21.0,0.019810315271560904,12000,42.55690721649485,acetal,21
40,Decreasing,21.0,0.019884773925485898,12000,42.44676190476191,acetal,21
41,Decreasing,16.0,0.020861508296265926,11198,41.329690721649484,acetal,16
42,Decreasing,16.0,0.02092209881656324,11998,42.163000000000004,acetal,16
43,Decreasing,16.0,0.021078003352064938,11998,42.49770833333333,acetal,16
44,Decreasing,16.0,0.02097225924745603,12002,42.53125,acetal,16
45,Decreasing,16.0,0.0212488139568434,12002,42.48783505154639,acetal,16
46,Decreasing,11.0,0.021838265988684786,11094,41.127534246575344,acetal,11
47,Decreasing,11.0,0.0224830873242232,12000,41.45088888888889,acetal,11
48,Decreasing,11.0,0.0216584016087936,12000,41.73758620689655,acetal,11
49,Decreasing,11.0,0.02229691145106434,12002,41.99942528735632,acetal,11
50,Decreasing,11.0,0.02211097822973802,12000,42.24362637362638,acetal,11
51,Decreasing,6.0,0.022138104894925233,11002,39.82735294117647,acetal,6
52,Decreasing,6.0,0.02255910901415344,12000,40.901944444444446,acetal,6
53,Decreasing,6.0,0.023025201657203356,11996,41.149027777777775,acetal,6
54,Decreasing,6.0,0.02344572178693314,12000,40.8269014084507,acetal,6
55,Decreasing,6.0,0.02354862760491625,12004,41.64779411764706,acetal,6
56,Decreasing,1.0,0.021854277666380158,10890,40.159285714285716,acetal,1
57,Decreasing,1.0,0.021670525100185602,12002,40.667692307692306,acetal,1
58,Decreasing,1.0,0.02354854863808299,11998,41.9032,acetal,1
59,Decreasing,1.0,0.02426916552798623,12002,40.21714285714285,acetal,1
60,Decreasing,1.0,0.024245058646455864,11998,41.64884615384615,acetal,1
1,Increasing,1.0,0.006294587601004302,12004,32.46515151515151,acetal,1
2,Increasing,1.0,0.0071833130855180494,11998,33.424,acetal,1
3,Increasing,1.0,0.007854188736389706,12002,31.69588235294118,acetal,1
4,Increasing,1.0,0.008691328293283358,12000,31.464473684210528,acetal,1
5,Increasing,1.0,0.009626682367585961,12000,32.75333333333333,acetal,1
6,Increasing,6.0,0.013256495191050762,11906,30.916219512195124,acetal,6
7,Increasing,6.0,0.01856558744737013,12002,32.375783132530124,acetal,6
8,Increasing,6.0,0.023179864805047915,12002,33.119594594594595,acetal,6
9,Increasing,6.0,0.02817654389468028,11998,34.142891566265064,acetal,6
10,Increasing,6.0,0.03237655499985127,11998,35.79181818181818,acetal,6
11,Increasing,11.0,0.03409303440991588,11816,37.57111111111111,acetal,11
12,Increasing,11.0,0.035465902948151024,11998,38.52206521739131,acetal,11
13,Increasing,11.0,0.03510131842499499,12000,38.72627450980392,acetal,11
14,Increasing,11.0,0.036238817414933504,12000,38.780396039603964,acetal,11
15,Increasing,11.0,0.035512140628714245,12002,39.02326315789474,acetal,11
16,Increasing,16.0,0.03278726645981116,11732,40.05396226415095,acetal,16
17,Increasing,16.0,0.03063789307197572,11998,38.93557894736842,acetal,16
18,Increasing,16.0,0.028372525863576817,12000,38.36129032258064,acetal,16
19,Increasing,16.0,0.026675783319755363,11998,38.03777777777778,acetal,16
20,Increasing,16.0,0.02628058802349239,12000,37.92479166666667,acetal,16
21,Increasing,21.0,0.024043756762511692,11626,39.167227722772274,acetal,21
22,Increasing,21.0,0.023593696640512415,12000,39.49365591397849,acetal,21
23,Increasing,21.0,0.02272055404672358,12002,39.27070796460177,acetal,21
24,Increasing,21.0,0.02246267765828567,11998,39.20346153846154,acetal,21
25,Increasing,21.0,0.021858600423350392,11998,39.50666666666667,acetal,21
26,Increasing,26.0,0.02062535835372806,11528,41.05641509433963,acetal,26
27,Increasing,26.0,0.019763994926388875,11998,40.77972972972973,acetal,26
28,Increasing,26.0,0.018929223655116206,12002,40.948461538461544,acetal,26
29,Increasing,26.0,0.01845616895731093,11998,40.86227272727273,acetal,26
30,Increasing,26.0,0.01829794812884495,12002,40.94196261682243,acetal,26
31,Decreasing,26.0,0.01790039767740545,11426,41.15640776699029,acetal,26
32,Decreasing,26.0,0.017612148805402808,12000,41.10035714285714,acetal,26
33,Decreasing,26.0,0.017615667410972213,12000,41.5052427184466,acetal,26
34,Decreasing,26.0,0.017584135273358555,12002,41.477184466019416,acetal,26
35,Decreasing,26.0,0.017238535034202904,11996,41.67427083333333,acetal,26
36,Decreasing,21.0,0.017905290379249962,11332,40.08663265306122,acetal,21
37,Decreasing,21.0,0.018745997219184348,12000,40.675339805825246,acetal,21
38,Decreasing,21.0,0.019467300557999688,11998,41.01064814814814,acetal,21
39,Decreasing,21.0,0.019417207628566295,11998,41.69536842105263,acetal,21
40,Decreasing,21.0,0.019534315600527118,12002,41.8380612244898,acetal,21
41,Decreasing,16.0,0.020515456041442667,11234,40.66845238095238,acetal,16
42,Decreasing,16.0,0.021273099620603066,12002,40.97866666666667,acetal,16
43,Decreasing,16.0,0.021320545142047866,11998,41.487368421052636,acetal,16
44,Decreasing,16.0,0.022118800159677772,12002,41.74208791208792,acetal,16
45,Decreasing,16.0,0.02163280948378493,11998,42.315473684210524,acetal,16
46,Decreasing,11.0,0.02310969198704848,11128,40.74933333333333,acetal,11
47,Decreasing,11.0,0.02319637268003389,11998,41.263888888888886,acetal,11
48,Decreasing,11.0,0.022689026396123826,12002,41.975842696629215,acetal,11
49,Decreasing,11.0,0.022349497571555528,11998,42.12461538461539,acetal,11
50,Decreasing,11.0,0.023106644457975833,12002,42.63197802197802,acetal,11
51,Decreasing,6.0,0.024287169118058123,11040,40.957205882352945,acetal,6
52,Decreasing,6.0,0.023027802564234676,11998,41.364558823529414,acetal,6
53,Decreasing,6.0,0.023838386930370565,12000,41.57573333333333,acetal,6
54,Decreasing,6.0,0.02335953199903719,12002,42.91701492537314,acetal,6
55,Decreasing,6.0,0.0232713796457922,12000,42.94294871794872,acetal,6
56,Decreasing,1.0,0.023652664288526016,10934,43.315000000000005,acetal,1
57,Decreasing,1.0,0.02255832625088377,12000,41.80935483870967,acetal,1
58,Decreasing,1.0,0.023735482528948144,12000,41.551212121212124,acetal,1
59,Decreasing,1.0,0.02432544300382478,11998,43.97909090909091,acetal,1
60,Decreasing,1.0,0.02331052189885105,12002,41.89807692307692,acetal,1
1,Increasing,1.0,0.00734116774620322,11998,31.40888888888889,acetal,1
2,Increasing,1.0,0.008155380754318226,12002,32.5859375,acetal,1
3,Increasing,1.0,0.008899893480892292,12000,30.97918918918919,acetal,1
4,Increasing,1.0,0.009652648407019248,11998,31.262,acetal,1
5,Increasing,1.0,0.011099903713639721,12002,32.542121212121216,acetal,1
6,Increasing,6.0,0.014756200462672321,11912,31.552168674698795,acetal,6
7,Increasing,6.0,0.019632213949335075,11998,32.538266666666665,acetal,6
8,Increasing,6.0,0.02453979584354436,12002,33.072738095238094,acetal,6
9,Increasing,6.0,0.02847012153377242,12000,34.552727272727275,acetal,6
10,Increasing,6.0,0.03190628837551712,12000,35.17943820224719,acetal,6
11,Increasing,11.0,0.03387737624342311,11800,37.69472727272727,acetal,11
12,Increasing,11.0,0.03424824222506245,12002,37.989705882352936,acetal,11
13,Increasing,11.0,0.0356307909709025,12002,38.38134615384615,acetal,11
14,Increasing,11.0,0.03477417240649545,11998,38.43009345794393,acetal,11
15,Increasing,11.0,0.03502997415449055,12000,38.71380952380952,acetal,11
16,Increasing,16.0,0.03241490128620098,11710,39.795773195876286,acetal,16
17,Increasing,16.0,0.031918002895817865,12004,38.47960784313725,acetal,16
18,Increasing,16.0,0.02988069042898768,11998,38.17125,acetal,16
19,Increasing,16.0,0.028303989888854044,11996,38.31371134020618,acetal,16
20,Increasing,16.0,0.0273138047993624,12004,38.124,acetal,16
21,Increasing,21.0,0.025969940157266336,11606,39.38754716981132,acetal,21
22,Increasing,21.0,0.02475199446970302,11998,39.154907407407414,acetal,21
23,Increasing,21.0,0.023439049390291816,11998,39.407128712871284,acetal,21
24,Increasing,21.0,0.022807963840155075,12002,39.2648623853211,acetal,21
25,Increasing,21.0,0.02236380236682644,11998,39.10371681415929,acetal,21
26,Increasing,26.0,0.021228767134040857,11498,40.835818181818176,acetal,26
27,Increasing,26.0,0.02042172703366193,12002,40.91789473684211,acetal,26
28,Increasing,26.0,0.01956457455536255,11998,40.98614678899082,acetal,26
29,Increasing,26.0,0.01895774406838253,12002,41.049642857142864,acetal,26
30,Increasing,26.0,0.0185253131065385,11998,41.06107142857143,acetal,26
31,Decreasing,26.0,0.018316911868999176,11392,41.01637254901961,acetal,26
32,Decreasing,26.0,0.018362675380589444,11998,41.34140186915888,acetal,26
33,Decreasing,26.0,0.018241279066058956,12000,41.29533333333333,acetal,26
34,Decreasing,26.0,0.018239793337213248,12000,41.66555555555556,acetal,26
35,Decreasing,26.0,0.01805944411216453,11996,41.595982142857146,acetal,26
36,Decreasing,21.0,0.018683301962047896,11286,40.360505050505054,acetal,21
37,Decreasing,21.0,0.019102808749199493,11998,40.71921568627451,acetal,21
38,Decreasing,21.0,0.01951820587624586,12002,41.26549019607843,acetal,21
39,Decreasing,21.0,0.01983073951171845,12000,41.4,acetal,21
40,Decreasing,21.0,0.01987943437879047,11998,41.38071428571429,acetal,21
41,Decreasing,16.0,0.020711532429408985,11174,40.853809523809524,acetal,16
42,Decreasing,16.0,0.0207541013250457,11998,40.88913978494624,acetal,16
43,Decreasing,16.0,0.020927860479301338,12002,41.66954545454546,acetal,16
44,Decreasing,16.0,0.021175765023584814,11998,41.97217391304348,acetal,16
45,Decreasing,16.0,0.02081671926770027,12002,41.82396039603961,acetal,16
46,Decreasing,11.0,0.021520605823070298,11074,40.48716049382716,acetal,11
47,Decreasing,11.0,0.021135929053634567,12002,41.05320987654321,acetal,11
48,Decreasing,11.0,0.021509842878409378,12002,41.42,acetal,11
49,Decreasing,11.0,0.021548778704794345,11998,42.285375,acetal,11
50,Decreasing,11.0,0.021581963420746694,12000,42.21884210526316,acetal,11
51,Decreasing,6.0,0.021648850054634305,10980,40.55123076923077,acetal,6
52,Decreasing,6.0,0.021480501045208017,12002,40.998714285714286,acetal,6
53,Decreasing,6.0,0.021254571150267236,11996,41.53289855072464,acetal,6
54,Decreasing,6.0,0.02125842651316111,12002,42.1,acetal,6
55,Decreasing,6.0,0.02125058538640764,12000,41.79493333333333,acetal,6
56,Decreasing,1.0,0.02087197606658679,10868,41.5788,acetal,1
57,Decreasing,1.0,0.019500965350259167,11998,41.49961538461538,acetal,1
58,Decreasing,1.0,0.02013214590666327,11998,39.84090909090909,acetal,1
59,Decreasing,1.0,0.023677310790222904,12002,42.08560000000001,acetal,1
60,Decreasing,1.0,0.02036860996704018,11998,41.06892857142857,acetal,1
1,Increasing,1.0,0.002638547479464072,11998,29.981333333333335,acrylic,1
2,Increasing,1.0,0.0028079163932646103,12002,29.50772727272727,acrylic,1
3,Increasing,1.0,0.0030314286865495686,11998,29.140833333333333,acrylic,1
4,Increasing,1.0,0.003329258871204329,12000,30.28470588235294,acrylic,1
5,Increasing,1.0,0.0037826827120554752,12000,29.464871794871797,acrylic,1
6,Increasing,6.0,0.005827363809315985,11888,29.238666666666667,acrylic,6
7,Increasing,6.0,0.008596752730850584,12004,29.354044943820227,acrylic,6
8,Increasing,6.0,0.011614414338585023,12000,29.350930232558138,acrylic,6
9,Increasing,6.0,0.014049628957220884,12000,29.43284090909091,acrylic,6
10,Increasing,6.0,0.01617990413161969,12000,29.996249999999996,acrylic,6
11,Increasing,11.0,0.018690645394649836,11800,31.92478260869565,acrylic,11
12,Increasing,11.0,0.022935694788667013,11998,32.71159574468085,acrylic,11
13,Increasing,11.0,0.02696038704104083,12000,33.89878787878788,acrylic,11
14,Increasing,11.0,0.03024055777172481,12002,34.66642857142857,acrylic,11
15,Increasing,11.0,0.03286924530525457,12000,35.96059829059829,acrylic,11
16,Increasing,16.0,0.03551780201603861,11698,39.909708029197084,acrylic,16
17,Increasing,16.0,0.03841162415127164,12002,42.55854304635762,acrylic,16
18,Increasing,16.0,0.04046279718422107,11998,44.12789808917197,acrylic,16
19,Increasing,16.0,0.04181183829293646,12000,45.44037974683544,acrylic,16
20,Increasing,16.0,0.04299941824575561,11998,46.82266233766234,acrylic,16
21,Increasing,21.0,0.04420720796647963,11600,50.53426829268293,acrylic,21
22,Increasing,21.0,0.04535633298823921,12000,51.94520958083832,acrylic,21
23,Increasing,21.0,0.0458234691029833,12002,52.79104938271605,acrylic,21
24,Increasing,21.0,0.04638688268272693,11998,53.53363636363637,acrylic,21
25,Increasing,21.0,0.04705812171709873,12000,54.095933333333335,acrylic,21
26,Increasing,26.0,0.04779965561564067,11512,57.56,acrylic,26
27,Increasing,26.0,0.04856683303377371,12000,57.940314465408804,acrylic,26
28,Increasing,26.0,0.049384217571303686,12000,58.57427672955974,acrylic,26
29,Increasing,26.0,0.05004280772859274,12002,58.89018987341772,acrylic,26
30,Increasing,26.0,0.049636574487278484,11998,59.3736875,acrylic,26
31,Decreasing,26.0,0.05031463027313429,11416,60.105732484076434,acrylic,26
32,Decreasing,26.0,0.04971654072656178,12002,60.32677419354838,acrylic,26
33,Decreasing,26.0,0.04956661740856845,11998,60.279748427672956,acrylic,26
34,Decreasing,26.0,0.04937325088653303,12002,59.941172839506166,acrylic,26
35,Decreasing,26.0,0.049406662259123386,12000,60.93772727272727,acrylic,26
36,Decreasing,21.0,0.04766205678398322,11328,57.47185430463576,acrylic,21
37,Decreasing,21.0,0.047887716104379474,11998,58.18645962732919,acrylic,21
38,Decreasing,21.0,0.04764498020043981,12002,58.15378378378379,acrylic,21
39,Decreasing,21.0,0.0467821309370073,12000,58.41438709677419,acrylic,21
40,Decreasing,21.0,0.04649520388373854,12000,58.57746666666667,acrylic,21
41,Decreasing,16.0,0.04537566343955118,11242,54.81695945945946,acrylic,16
42,Decreasing,16.0,0.04532182523831563,12002,54.547986577181206,acrylic,16
43,Decreasing,16.0,0.044969274390904805,11998,55.39326530612245,acrylic,16
44,Decreasing,16.0,0.04495688160489733,12002,55.33292993630574,acrylic,16
45,Decreasing,16.0,0.04428093174377328,11998,55.52107382550335,acrylic,16
46,Decreasing,11.0,0.042283035263354626,11158,51.22742424242425,acrylic,11
47,Decreasing,11.0,0.04172558885554853,11998,50.967894736842105,acrylic,11
48,Decreasing,11.0,0.04170629351288668,12000,51.77856115107914,acrylic,11
49,Decreasing,11.0,0.04126922280510716,12000,51.95746575342466,acrylic,11
50,Decreasing,11.0,0.04029261337281528,12002,52.073795620437956,acrylic,11
51,Decreasing,6.0,0.03922307458622623,11086,46.49848214285714,acrylic,6
52,Decreasing,6.0,0.03804346930170021,12002,46.76555555555556,acrylic,6
53,Decreasing,6.0,0.0377927747582791,11998,46.51,acrylic,6
54,Decreasing,6.0,0.036787655828773975,12000,47.52928571428571,acrylic,6
55,Decreasing,6.0,0.03588996746655334,12000,47.23122641509434,acrylic,6
56,Decreasing,1.0,0.03489991993029334,10988,40.93020408163265,acrylic,1
57,Decreasing,1.0,0.03451315492007909,12002,42.48294117647059,acrylic,1
58,Decreasing,1.0,0.03396729673212889,12002,38.78521739130434,acrylic,1
59,Decreasing,1.0,0.03451584613581377,12000,41.043584905660374,acrylic,1
60,Decreasing,1.0,0.032714241060087516,12000,39.90375,acrylic,1
1,Increasing,1.0,0.0032615617306167755,12002,30.548095238095236,acrylic,1
2,Increasing,1.0,0.003600118109606122,11996,30.443684210526314,acrylic,1
3,Increasing,1.0,0.0038106177798615665,12000,30.564999999999998,acrylic,1
4,Increasing,1.0,0.004199933418406385,12002,30.64486486486486,acrylic,1
5,Increasing,1.0,0.004518950073285954,11998,30.501395348837207,acrylic,1
6,Increasing,6.0,0.007716563144266575,11912,30.821707317073173,acrylic,6
7,Increasing,6.0,0.011068031058623752,12002,30.789285714285718,acrylic,6
8,Increasing,6.0,0.014057053632332995,11996,30.84642857142857,acrylic,6
9,Increasing,6.0,0.016680074393509894,12000,30.985051546391755,acrylic,6
10,Increasing,6.0,0.019323111040810897,12000,31.61694117647059,acrylic,6
11,Increasing,11.0,0.023636421454327677,11806,34.93594339622641,acrylic,11
12,Increasing,11.0,0.02889978636103849,12002,36.99336633663366,acrylic,11
13,Increasing,11.0,0.03254751678595414,11998,39.689910714285716,acrylic,11
14,Increasing,11.0,0.03651185898554042,12000,41.818130081300815,acrylic,11
15,Increasing,11.0,0.03901093606441332,12000,43.67263565891473,acrylic,11
16,Increasing,16.0,0.04179890562149013,11712,48.21248366013072,acrylic,16
17,Increasing,16.0,0.044924205935719115,11998,49.637959183673466,acrylic,16
18,Increasing,16.0,0.04657627836568046,12004,50.277248322147656,acrylic,16
19,Increasing,16.0,0.04677774686551469,11998,50.6550641025641,acrylic,16
20,Increasing,16.0,0.04682439058863212,11998,51.32993670886076,acrylic,16
21,Increasing,21.0,0.04955164600213268,11624,54.955244755244756,acrylic,21
22,Increasing,21.0,0.05151804280068726,12002,55.96111111111111,acrylic,21
23,Increasing,21.0,0.0529718842699228,11998,56.018975903614454,acrylic,21
24,Increasing,21.0,0.05297128312491182,11998,56.98136363636363,acrylic,21
25,Increasing,21.0,0.05362707969192344,12002,57.527012195121955,acrylic,21
26,Increasing,26.0,0.054519157307088034,11520,61.48113333333333,acrylic,26
27,Increasing,26.0,0.0554555294926719,12000,62.06832298136646,acrylic,26
28,Increasing,26.0,0.05629269507446236,11998,62.874210526315785,acrylic,26
29,Increasing,26.0,0.056553670310860886,12002,62.615808383233535,acrylic,26
30,Increasing,26.0,0.055881873051042405,11998,63.0275,acrylic,26
31,Decreasing,26.0,0.05531278884607873,11418,63.478947368421046,acrylic,26
32,Decreasing,26.0,0.05611589408119599,12002,63.22683229813665,acrylic,26
33,Decreasing,26.0,0.056135171498986045,12002,63.70337662337662,acrylic,26
34,Decreasing,26.0,0.055036798276694915,11998,63.37576923076924,acrylic,26
35,Decreasing,26.0,0.0558070866083631,12000,64.19069620253164,acrylic,26
36,Decreasing,21.0,0.054506214255647965,11324,59.98326086956522,acrylic,21
37,Decreasing,21.0,0.05350723228750098,12002,60.14443037974684,acrylic,21
38,Decreasing,21.0,0.052906180368265804,11998,60.92854166666666,acrylic,21
39,Decreasing,21.0,0.052739089865982434,12002,60.72607843137255,acrylic,21
40,Decreasing,21.0,0.05240839157533748,11998,61.36486111111112,acrylic,21
41,Decreasing,16.0,0.04968555734337456,11246,56.67839416058394,acrylic,16
42,Decreasing,16.0,0.0490101739644372,11998,56.87655172413793,acrylic,16
43,Decreasing,16.0,0.04926994733003798,12002,57.260625000000005,acrylic,16
44,Decreasing,16.0,0.04843303718237481,11998,57.379383561643834,acrylic,16
45,Decreasing,16.0,0.04766224388408567,12000,57.318400000000004,acrylic,16
46,Decreasing,11.0,0.045778571605411114,11168,52.27765625,acrylic,11
47,Decreasing,11.0,0.04561011477822637,12000,52.43723880597015,acrylic,11
48,Decreasing,11.0,0.04468055080680731,12000,52.884093959731544,acrylic,11
49,Decreasing,11.0,0.04372496696938872,12000,53.14963768115942,acrylic,11
50,Decreasing,11.0,0.04431729553787507,12000,53.28251798561151,acrylic,11
51,Decreasing,6.0,0.04168966371402607,11070,46.61581818181818,acrylic,6
52,Decreasing,6.0,0.040871597664810834,11998,46.82254098360656,acrylic,6
53,Decreasing,6.0,0.04107981576030218,11998,47.9675968992248,acrylic,6
54,Decreasing,6.0,0.0389327831293326,12002,47.976016949152545,acrylic,6
55,Decreasing,6.0,0.038010668847373384,12000,47.733879310344825,acrylic,6
56,Decreasing,1.0,0.038643783113261776,10982,40.550289855072464,acrylic,1
57,Decreasing,1.0,0.03345278695075637,11998,40.94581818181818,acrylic,1
58,Decreasing,1.0,0.037851487826898074,12002,40.536,acrylic,1
59,Decreasing,1.0,0.03811572455714853,11998,41.217894736842105,acrylic,1
60,Decreasing,1.0,0.03301284161264579,12002,39.9706779661017,acrylic,1
1,Increasing,1.0,0.002582443363223335,12002,31.269375,acrylic,1
2,Increasing,1.0,0.002528030245457259,11998,31.960869565217394,acrylic,1
3,Increasing,1.0,0.002691190680977163,12002,32.89681818181818,acrylic,1
4,Increasing,1.0,0.0027754820219122096,11998,32.95621621621622,acrylic,1
5,Increasing,1.0,0.003095954819391009,12000,32.49071428571428,acrylic,1
6,Increasing,6.0,0.00537677012391914,11902,31.838315789473683,acrylic,6
7,Increasing,6.0,0.007964306768816942,12002,32.39943820224719,acrylic,6
8,Increasing,6.0,0.010394636270305636,11998,32.21633663366337,acrylic,6
9,Increasing,6.0,0.013205547339908143,12000,32.343333333333334,acrylic,6
10,Increasing,6.0,0.015015350961812958,12000,32.53439024390244,acrylic,6
11,Increasing,11.0,0.018551943143809903,11796,35.6483,acrylic,11
12,Increasing,11.0,0.022952269487969346,12002,36.00201834862385,acrylic,11
13,Increasing,11.0,0.025437138101353427,12000,37.25489583333333,acrylic,11
14,Increasing,11.0,0.027842884634925916,12000,37.57205357142857,acrylic,11
15,Increasing,11.0,0.03000446353265348,11998,38.78582608695652,acrylic,11
16,Increasing,16.0,0.033074487739936216,11708,43.28076335877862,acrylic,16
17,Increasing,16.0,0.03576258930376633,11998,44.78579710144927,acrylic,16
18,Increasing,16.0,0.03810813059900608,12002,46.76908450704225,acrylic,16
19,Increasing,16.0,0.03915615610726311,11998,48.60788732394366,acrylic,16
20,Increasing,16.0,0.038959286906294126,12002,49.38256756756757,acrylic,16
21,Increasing,21.0,0.04120839239929905,11590,53.95701298701298,acrylic,21
22,Increasing,21.0,0.04417802383255426,12004,55.79103896103896,acrylic,21
23,Increasing,21.0,0.04640737508084723,11998,57.061775147929,acrylic,21
24,Increasing,21.0,0.04716894013198606,12002,57.962774193548384,acrylic,21
25,Increasing,21.0,0.04726062682514056,11998,59.13446540880503,acrylic,21
26,Increasing,26.0,0.049457596348721905,11510,62.44274509803921,acrylic,26
27,Increasing,26.0,0.05000364053441421,11998,63.57208588957055,acrylic,26
28,Increasing,26.0,0.05066938147997003,11996,64.80190476190475,acrylic,26
29,Increasing,26.0,0.0516785863631671,12002,65.20618181818182,acrylic,26
30,Increasing,26.0,0.05263349263608552,11998,65.49961783439491,acrylic,26
31,Decreasing,26.0,0.05298438493191349,11410,65.68331288343558,acrylic,26
32,Decreasing,26.0,0.05294772678632023,12002,66.61535483870968,acrylic,26
33,Decreasing,26.0,0.05223856024608938,11998,66.90006289308177,acrylic,26
34,Decreasing,26.0,0.05338198960732625,12000,67.20256410256411,acrylic,26
35,Decreasing,26.0,0.05316897192170463,12000,67.1829696969697,acrylic,26
36,Decreasing,21.0,0.05203651378418949,11314,63.8828275862069,acrylic,21
37,Decreasing,21.0,0.05133293075703161,12002,64.19369426751592,acrylic,21
38,Decreasing,21.0,0.05144271653015063,12002,64.21602409638554,acrylic,21
39,Decreasing,21.0,0.05070462428280098,11998,64.07499999999999,acrylic,21
40,Decreasing,21.0,0.05016328890307494,12002,64.07425675675675,acrylic,21
41,Decreasing,16.0,0.04908552478017542,11220,60.03331034482758,acrylic,16
42,Decreasing,16.0,0.047758953529652697,12000,60.40035211267606,acrylic,16
43,Decreasing,16.0,0.047353002590471795,12000,60.826037735849056,acrylic,16
44,Decreasing,16.0,0.04661219508686019,11998,60.426068965517246,acrylic,16
45,Decreasing,16.0,0.046301392435803036,12002,60.89514084507043,acrylic,16
46,Decreasing,11.0,0.0456658867250923,11140,54.818130081300815,acrylic,11
47,Decreasing,11.0,0.04442605947884228,12000,55.1472027972028,acrylic,11
48,Decreasing,11.0,0.04323879499949661,11998,55.14302631578947,acrylic,11
49,Decreasing,11.0,0.04402841286325655,12002,55.28373333333333,acrylic,11
50,Decreasing,11.0,0.0438836227193348,12000,55.65977099236641,acrylic,11
51,Decreasing,6.0,0.04252086609361316,11048,48.911171171171176,acrylic,6
52,Decreasing,6.0,0.04214599913451227,11996,49.32478260869566,acrylic,6
53,Decreasing,6.0,0.0405209227127737,12002,49.24341463414635,acrylic,6
54,Decreasing,6.0,0.03956334918975544,12002,49.89,acrylic,6
55,Decreasing,6.0,0.0399409260797866,11998,49.675609756097565,acrylic,6
56,Decreasing,1.0,0.03465756382956999,10942,42.58145454545455,acrylic,1
57,Decreasing,1.0,0.037305103894669185,12000,42.9509375,acrylic,1
58,Decreasing,1.0,0.035947408552901676,11998,42.47577777777778,acrylic,1
59,Decreasing,1.0,0.03614287046116824,12000,41.482622950819675,acrylic,1
60,Decreasing,1.0,0.03612003677041806,12002,42.4689552238806,acrylic,1
1,Increasing,1.0,0.0033102956991222766,12002,36.3048,nylon,1
2,Increasing,1.0,0.003520113144939491,12002,35.70321428571429,nylon,1
3,Increasing,1.0,0.003518665941884721,11996,35.042,nylon,1
4,Increasing,1.0,0.0036240641058075626,12004,36.37466666666667,nylon,1
5,Increasing,1.0,0.0037974462866980124,11996,35.68628571428572,nylon,1
6,Increasing,6.0,0.004966880925047513,11890,33.23373493975904,nylon,6
7,Increasing,6.0,0.0066916128794864025,11998,33.15117647058823,nylon,6
8,Increasing,6.0,0.008026242308924209,12002,33.60770114942529,nylon,6
